股票代號,股票名稱,產業別,公司名稱,英文名稱,成立時間,上市時間,資本額,目前市值,發行股數,財報編制類型,董事長,總經理,發言人,代理發言人,統一編號,總機電話,傳真電話,公司電郵,公司網址,中文地址,英文地址,主要業務,股票過戶機構,過戶機構電話,過戶機構地址,簽證會計事務所,簽證會計師,投資人關係聯絡人,投資人關係連絡電話,利害關係人專區網址,上市/上櫃,每股面值,公司債發行,特別股,盈餘分派頻率,發言人職稱,聯絡人職稱,聯絡人電子郵件,國外企業註冊地
3033,威健,電子通路業,威健實業股份有限公司,Weikeng,1/20/1977,1/20/1977,36.8 億元,84.8 億元,"367,751,242 股  (含私募0股)",合併,胡秋江,胡秋江,周甘淋,謝季宏,4648938,26590202,26581272,public@weikeng.com.tw,www.weikeng.com.tw,台北市內湖區內湖路一段308號11樓,"11F 308, Sec. 1, NeiHu Rd., Nei Hu, Taipei 114Taiwan R.O.C.",電子零組件暨周邊設備之代理銷售,元大證券股務代理部,2586-5859,台北市承德路路三段210號地下一樓,安侯建業聯合會計師事務所,"羅瑞蘭, 區耀軍",周甘淋,26590202,http://www.weikeng.com/content.php?no=69&lan=tw,上市,新台幣 10 元,無,0 股,每年,行政處資深副總經理,發言人,public@weikeng.com.tw,
3034,聯詠,半導體業,聯詠科技股份有限公司,NOVATEK,5/28/1997,5/28/1997,60.9 億元,3243.4 億元,"608,511,469 股  (含私募0股)",合併,何泰舜,王守仁,陳健興,周勝成,84149955,(03)567-0889,(03)567-8258,ir@novatek.com.tw,www.novatek.com.tw,新竹科學園區創新一路13號2樓,"2F, NO. 13, INNOVATION ROAD I, SCIENCE-BASED INDUSTRIAL PARKHSIN-CHU TAIWAN, ROC",研究、開發、製造、銷售下列產品:A.通訊積體電路B.內嵌式微控制器C.數位訊號處理器D.電腦週邊控制積體電路E.液晶顯示器驅動積體電路及系統,宏遠證券股份有限公司股務代理部,(02)23268818,台北市信義路四段236號3樓,安永會計師事務所,"陳智忠, 郭紹彬",陳健興,03-5670889,http://www.novatek.com.tw/stakeholders/index.asp,上市,新台幣 10 元,無,0 股,每年,副總經理,副總經理,ir@novatek.com.tw,
3035,智原,半導體業,智原科技股份有限公司,Faraday,6/10/1993,6/10/1993,24.9 億元,142.7 億元,"248,550,313 股  (含私募0股)",合併,洪嘉聰,王國雍,曾雯如,柯奕帆,84149060,03-5787888,03-5778605,ir@faraday-tech.com,www.faraday-tech.com,新竹科學工業園區力行三路5號,"No.5,Li-Hsin III Road,Science-Based Industrial Park, Hsin-chu City,Taiwan 300,R.O.C.",特殊應用積體電路設計(ASIC)特殊應用積體電路設計用矽智財及系統平台(IP & System Platform)特殊應用積體電路電子設計、自動化軟體工具(ASIC EDA Tools),宏遠證券股份有限公司,(02)2700-8899,台北市信義路4段236號,安永聯合會計師事務所,"邱琬茹, 郭紹彬",曾雯如,03-5787888,http://www.faraday-tech.com/tw/html/Contact/index.,上市,新台幣 10 元,無,0 股,每年,財務長,財務長,ir@faraday-tech.com,
3036,文曄,電子通路業,文曄科技股份有限公司,WT,12/23/1993,12/23/1993,92.6 億元,418.6 億元,"791,276,850 股  (含私募0股)",合併,鄭文宗,鄭文宗,楊幸瑜,劉浩民,84498860,(02)8226-9088,(02)8226-9099,IR@wtmec.com,http://www.wtmec.com,新北市中和區中正路738號14樓,"14F,No.738,Chung Cheng RoadChung Ho District,New Taipei City,Taiwan",電子零組件、成品之加工、製造、研究開發、買賣及進出口業務。電話器材及其零組件之製造、代理國內外廠商有關之報價投標業務。資訊軟體服務、零售與批發業、倉儲業、電信器材批發業。,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一路6號6樓,資誠聯合會計師事務所,"阮呂曼玉, 吳漢期",楊幸瑜/劉浩民,02-8226-9088Ext:8500,http://www.wtmec.com/WT/?page_id=2024,上市,新台幣 10 元,有,"135,000,000 股",每年,副總經理,發言人/代理發言人,IR@wtmec.com,
3037,欣興,電子零組件業,欣興電子股份有限公司,UNIMICRON,1/25/1990,1/25/1990,150.5 億元,1375.3 億元,"1,504,732,333 股  (含私募0股)",合併,曾子章,李嘉彬、郭政輝,沈再生,徐興源,23535435,03-3500386,03-3595536,janetchang@unimicron.com,www.unimicron.com,桃園市龜山區山鶯路179號,"No.179, Shanying Road, Guishan District, Taoyuan City, Taiwan, ROC",PCB製造IC加工,宏遠證券股份有限公司(95.3.3起),02-23268818,106台北市信義路四段236號3樓,資誠聯合會計師事務所,"吳漢期, 林雅慧",謝志華,03-3500386-11854,http://www.unimicron.com/responsiblity2014/respons,上市,新台幣 10 元,無,0 股,每年,財務部總經理,投資人關係,IR@unimicron.com,
3040,遠見,其他業,遠見科技股份有限公司,G.V.,5/15/1986,5/15/1986,6.3 億元,32 億元,"63,000,000 股  (含私募0股)",合併,周至元,舒偉仁,羅美玲,洪秋萍,22050221,2257-8866,2257-8876,stocks@mail.gv.com.tw,http://www.gv.com.tw,新北市板橋區文化路二段287號35樓,"35F., No.287, Sec. 2, Wenhua Rd., Banqiao Dist.,New Taipei City 220, Taiwan (R.O.C.)",租賃服務收入教育相關電子產品及軟件,元大證券股務代理部,02-25865859,台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,"林文欽, 劉建良",羅美玲,(02)2257-8866,http://www.gv.com.tw/relation.php,上市,新台幣 10 元,無,0 股,每年,稽核室主任,稽核室主任,meiling@gv.com.tw,
3041,揚智,半導體業,揚智科技股份有限公司,ALi,6/10/1993,6/10/1993,19.4 億元,61.2 億元,"193,869,746 股  (含私募0股)",合併,梁厚誼,陳佳宏,梁厚誼,無,84149054,8752-2000,8751-1006,general@alitech.com,www.alitech.com,台北市內湖區內湖路一段246號6樓,"6F, 246 NeiHu Road, Sec. 1Taipei 114, Taiwan, R.O.C",數位機上盒晶片等相關晶片設計業務,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,"邱盟捷, 柯志賢",林丞宇,(02)8752-2000,http://www.alitech.com/leavemsg.html?lang=tw,上市,新台幣 10 元,無,0 股,每年,董事長,財務部經理,ir@alitech.com,
3042,晶技,電子零組件業,台灣晶技股份有限公司,TXC,12/28/1983,12/28/1983,31 億元,320.6 億元,"309,757,040 股  (含私募0股)",合併,林萬興,郭雅屏,洪冠文,張瑛楓,21204867,(02)2894-1202,(02)2893-0789,vivien@txc.com.tw,www.txccorp.com,台北市北投區中央南路二段十六號四樓,"4F, No. 16, Sec. 2, Chung Yang S. Rd., PeitouTaipei, Taiwan, R.O.C.",石英元件之研發、製造及買賣感測器元件之研發、製造及買賣,元大證券股份有限公司,(02)25865859,台北市承德路三段210號地下一樓,勤業眾信聯合會計師事務所,"謝明忠, 蘇郁琇",陳雅雯,(02)2894-1202#3256,http://www.txccorp.com/tw/f_investor/10.asp,上市,新台幣 10 元,無,0 股,每年,財務長,特別助理,murielchen@txc.com.tw,
3043,科風,其他電子業,科風股份有限公司,PCM,4/24/1987,4/24/1987,19.5 億元,9.22 億元,"194,878,166 股  (含私募0股)",合併,科飛投資股份有限公司,楊淑艷,馮雪美,莊美貞,22485794,22258552,22251776,market@upspowercom.com.tw,www.pcmups.com.tw,新北市中和區連城路246號9樓,"9F,NO.246,LIEN CHEN ROADCHUNG HO CITY,TAIPEI, R.O.C",不斷電電源供應器,中國信託商業銀行代理部,02-6636-5566,台北市重慶南路一段83號5樓,德昌聯合會計師事務所,"蔡維中, 陳文彬",馮雪美,02-22258552,WWW.PCMUPS.COM.TW,上市,新台幣 10 元,有,0 股,每年,財務部協理,發言人,market@upspowercom.com.tw,
3044,健鼎,電子零組件業,健鼎科技股份有限公司,Tripod,12/16/1991,12/16/1991,52.6 億元,743.7 億元,"525,605,898 股  (含私募0股)",合併,王景春,王景春,林修立,李承易,86379707,03-419-5678,03-469-3572,alecklin@tripod-tech.com,www.tripod-tech.com,桃園市平鎮區平鎮工業區工業五路21號,"No.21 Kuang-Yeh 5th rd., Ping-jen Industrial Park, Ping-jen DistrictTaoYuan City, Taiwan, R.O.C.",印刷電路板工業自動化機械電子收銀機系統,群益金鼎證券股份有限公司,02-2702-3999,106台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,"黃海悅, 陳招美",林修立,03-419-5678,www.tripod-tech.com.tw/wordpress/利害關係人/,上市,新台幣 10 元,無,0 股,每年,副總經理,副總經理,IR@tripod-tech.com,
3045,台灣大,通信網路業,台灣大哥大股份有限公司,TWM,2/25/1997,2/25/1997,351.2 億元,3477.3 億元,"3,512,421,461 股  (含私募0股)",合併,蔡明忠,林之晨,俞若奚,劉麗惠,97176270,(02)6638-6888,(02)6636-8660,spokesman1@taiwanmobile.com,www.taiwanmobile.com,台北市信義區菸廠路88號12樓,"12F., No.88, Yanchang Rd., Xinyi Dist.Taipei,Taiwan,R.O.C.",通訊業,富邦綜合證券股份有限公司,(02)2361-1300,台北市中正區許昌街17號2樓,勤業眾信聯合會計師事務所,"陳培德, 賴冠仲",朱顯宜,(02)6638-6888,http://corp.taiwanmobile.com/social-responsibility,上市,新台幣 10 元,有,0 股,每年,執行副總暨財務長,副總經理,IR@taiwanmobile.com,
3046,建碁,電腦及週邊設備業,建碁股份有限公司,AOPEN,12/21/1996,12/21/1996,7.14 億元,16.9 億元,"71,448,013 股  (含私募38,184,962股)",合併,陳俊聖,蔡文鋒,陳聿修,陳國慶,97306457,277101195,277101187,aostock@aopen.com,www.aopen.com,臺北市松山區民福里復興北路369號7樓之5,"F7-5, No. 369, Fuxing N. Road,Taipei city, 105, Taiwan R.O.C.",電腦系統其他電腦周邊產品,建碁股務室,227195000,臺北市松山區民福里復興北路369號7樓之5,安侯建業聯合會計師事務所,"施威銘, 張純怡",陳聿修,277101195,http://www.aopen.com/taiwan/parties,上市,新台幣 10 元,無,0 股,每年,協理,協理,aostock@aopen.com,
3047,訊舟,通信網路業,訊舟科技股份有限公司,EDIMAX,6/28/1986,6/28/1986,18.9 億元,24 億元,"189,279,233 股  (含私募0股)",合併,任冠生,任冠生,潘良榮,李翰紳,22164580,(02)7739-6888,(02)7739-6887,ir@edimax.com.tw,http://www.edimax.com.tw,台北市內湖區新湖一路278號,"No. 278, Xinhu 1st Road, Neihu Dist., Taipei City, TaiwanTaipei City, Taiwan, R.O.C","商用及消費性通訊設備,電信商通訊設備,通訊服務",群益金鼎證券股份有限公司,(02)2702-3999,台北市敦化南路二段97號B2,勤業眾信聯合會計師事務所,"陳致源, 楊清鎮",潘良榮,(02)7739-6888,http://www.edimax.com/edimax/post/post/data/edimax,上市,新台幣 10 元,無,0 股,每年,資深副總經理,資深副總經理,ir@edimax.com.tw,
3048,益登,電子通路業,益登科技股份有限公司,EDOM,7/11/1996,7/11/1996,22.3 億元,83 億元,"222,572,540 股  (含私募0股)",合併,曾禹旖,侯靖圻,黃秀玲,簡先勇,97099302,(02)2657-8811,(02)8797-7320,public@edomtech.com,https://www.edomtech.com,台北市內湖區基湖路10巷50號8樓,"8F,No.50,Lane 10,Kee Hu RoadNei Hu Taipei(114),Taiwan,R.O.C.",代理銷售半導體零組件及相關研發業務,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路2段97號B2,勤業眾信聯合會計師事務所,"柯志賢, 鄭欽宗",黃秀玲,(02)2657-8811,https://www.edomtech.com/tw/inverstor/,上市,新台幣 10 元,有,0 股,每年,資深經理,資深經理,IR@edomtech.com,
3049,和鑫,光電業,和鑫光電股份有限公司,HannsTouch,9/18/1999,9/18/1999,80.7 億元,101.7 億元,"806,948,529 股  (含私募0股)",合併,馬維欣,溫錦祥,周明凱,(從缺),70750217,06-5053959,06-5052308,IR@hannstouch.com,http://www.hannstouch.com,南部科學園區台南市善化區北園一路7號,"No.7, Beiyuan 1st Rd., Tainan Science Park,Shanhua Dist.,Tainan City 74149, Taiwan (R.O.C.)",觸控式液晶顯示器之研究、開發、生產、製造及銷售業務。,和鑫光電(股)公司股務辦事處,(02)2790-5885,11469台北市內湖區行善路398號8樓,資誠聯合會計師事務所,"陳晉昌, 廖福銘",顏玉華,(02)5555-3377,http://www.hannstouch.com,上市,新台幣 10 元,有,0 股,每半會計年度,處長,資深管理師,IR@hannstouch.com,
3050,鈺德,光電業,鈺德科技股份有限公司,U-TECH,5/19/1994,5/19/1994,14.6 億元,27.6 億元,"145,984,450 股  (含私募0股)",合併,葉垂景,羅宜富,羅宜富,賴淑萍,84785413,03-3961111,03-3185240,shareholder@utechmedia.com.tw,http://www.utechmedia.com.tw,桃園市龜山區華亞二路222號,"No. 222, Hwa-Ya 2 Rd., Kuei Shan District,Tao Yuan City, Taiwan, 333 R.O.C",光碟服務產品,群益金鼎證券股份有限公司,02-27023999,10601台北市敦化南路二段97號B2,安永聯合會計師事務所,"徐榮煌, 涂嘉玲",羅宜富,03-3961111,http://www.utechmedia.com.tw/content/d/d3-2.asp,上市,新台幣 10 元,無,0 股,每年,總經理,總經理,shareholder@utechmedia.com.tw,
3052,夆典,建材營造業,夆典科技開發股份有限公司,APEX,8/9/1976,8/9/1976,22.9 億元,30.5 億元,"228,713,554 股  (含私募0股)",合併,郭國華,郭國華,吳秀玲,黃傑,20730758,2223-4099,2223-3660,Yvonne@apexgrp.com.tw,www.apexgrp.com.tw,新北市中和區新民街112號4樓,"4F, NO.112, SHIN-MIN ST, CHUNGHO CITY,TAIPEI,TAIWAN,R.O.C.",營建工程機電、儀電工程電子零組件之銷售、光電產品之製造及銷售,元大證券股份有限公司,02-2586-5859,台北市承德路三段210號B1,資誠聯合會計師事務所,"廖福銘, 陳晉昌",吳秀玲,2223-4099,http://www.apexgrp.com.tw/investor/investor_06.htm,上市,新台幣 10 元,無,0 股,每年,財務會計部處長,財務會計部處長,Yvonne@apexgrp.com.tw,
3054,立萬利,半導體業,立萬利創新股份有限公司,LIWANLI,6/14/1991,6/14/1991,8.34 億元,18.7 億元,"83,411,041 股  (含私募0股)",合併,陳立青,陳立青,林婉菁,陳立青,86143822,02-82213985,02-82272837,spokesman@liwanli.com.tw,www.liwanli.com.tw,新北市中和區連城路258號16樓之1及之2,"16F.-1, No.258, Lina Cheng Rd.,Zhonghe Dist., New Taipei City 235",電子零組件製造業電子材料批發業電腦及其週邊設備製造業,元大證券股份有限公司股務代理部,2586-3117,台北市大同區承德路三段210號B1,資誠聯合會計師事務所,"陳憲正, 吳郁隆",林婉菁,8221-3985#16888,http://www.liwanli.com.tw/tw/shareholders/,上市,新台幣 10 元,無,0 股,每年,財會主管,財會部處長,spokesman@liwanli.com.tw,
3055,蔚華科,電子通路業,蔚華科技股份有限公司,Spirox Corp.,12/11/1987,12/11/1987,10.2 億元,32.5 億元,"102,441,918 股  (含私募0股)",合併,陳有諒,高瀚宇,倪嫈琪,楊美津,22729784,03-5738099,03-5735185,noelle_ni@spirox.com,www.spirox.com.tw,新竹市水源街95號,"No. 95, Shuiyuan St.,Hsinchu 30069, Taiwan",半導體設備代理、技術諮詢與維修服務應用軟體支援等,群益金鼎證券股份有限公司,(02)27023999,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,"鍾鳴遠, 黃裕峰",倪嫈琪,03-5738099,www.spirox.com.tw,上市,新台幣 10 元,無,0 股,每年,特別助理,特別助理,noelle_ni@spirox.com,
3056,總太,建材營造業,總太地產開發股份有限公司,Zongtai,11/10/1997,11/10/1997,21.1 億元,83.5 億元,"210,790,708 股  (含私募0股)",合併,翁毓羚,楊志鵬,陳思翰,柯惠文,16264908,04-2302-6018,04-2302-6019,3056zt@zongtai.com.tw,http://zte.zongtai.com.tw/,新竹縣竹北市福興路875號3樓,"3F., No.875, Fuxing Rd., Zhubei CityHsinchu County 302, Taiwan (R.O.C.)",營建收入,統一綜合證券(股)公司,02-2747-8266,105臺北市松山區東興路8號地下一樓,勤業眾信聯合會計師事務所,"顏曉芳, 蔣淑菁",陳思翰,070-1010-5748,http://zte.zongtai.com.tw/cases/3056/,上市,新台幣 10 元,無,0 股,每年,總經理特助,總經理特助,kb0467@zongtai.com.tw,
3057,喬鼎,電腦及週邊設備業,喬鼎資訊股份有限公司,Promise,2/27/1991,2/27/1991,8.81 億元,14.1 億元,"88,086,808 股  (含私募3,848,000股)",合併,李志恩,李志恩,朱惠玲,黃文標,22099738,(03)578-2395,(03)578-2390,IR@tw.promise.com,www.promise.com.tw,新竹科學園區工業東四路二十一號七樓,"7F, NO. 21, Industry E. Rd. IV,SBIP, Hsin-Chu, Taiwan","研究開發生產製造銷售電腦儲存設備高效能控制卡及系統,電腦高效能網路及圖型系統,多媒體軟硬體套件及系統,電腦電話整合技術相關產品,暨前項產品之管理顧問諮詢技術移轉等業務,及相關之貿易業務",中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,"葉東煇, 蔡美貞",朱惠玲,(03)578-2395,https://www.promise.com/tw/Stakeholder,上市,新台幣 10 元,有,0 股,每年,法務經理,法務經理,IR@tw.promise.com,
3058,立德,電子零組件業,立德電子股份有限公司,LEI,3/4/1970,3/4/1970,16.2 億元,28.5 億元,"161,937,351 股  (含私募0股)",合併,包忠詒,包效禹,吳敏娟,昌志燦,38019280,(02)8195-3058,(02)8912-1157,christine.wu@l-e-i.com,www.lei.com.tw,新北市新店區寶橋路235巷138號8樓,"8F., No. 138, Lane 235, Baoqiao Rd., Xindian Dist.,New Tapei City ,Taiwan","交換式電源供應器,變壓器及電源轉換器之生產銷售及買賣電信器材批發,零售電子材料批發,零售",福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,"廖婉怡, 謝建新",吳敏娟,(02)8195-3058,http://www.lei.com.tw/tw/relations/index.aspx,上市,新台幣 10 元,無,0 股,每年,協理,協理,christine.wu@l-e-i.com,
3059,華晶科,光電業,華晶科技股份有限公司,Altek,12/24/1996,12/24/1996,27.9 億元,122.4 億元,"279,497,325 股  (含私募0股)",合併,夏汝文,夏汝文,陳矢學,李珮琪,97307625,03-5784567,03-5781155,spokesman@altek.com.tw,www.altek.com.tw,新竹市科學園區力行路12號,"No.12, Li-Hsin Road, HsinchuScience Park, Taiwan",CC0108 電子零組件製造業。F40101 國際貿易業。研究、開發、設計、生產、製造與銷售數位影像相關產品,永豐金證券股份有限公司,02-2381-6288,台北市中正區博愛路17號3樓,資誠聯合會計師事務所,"李典易, 江采燕",陳矢學,02-87516620,www.altek.com.tw,上市,新台幣 10 元,無,0 股,每年,財務處長,財務處長,spokesman@altek.com.tw,
3060,銘異,電腦及週邊設備業,銘異科技股份有限公司,MIN AIK,10/3/1979,10/3/1979,13.8 億元,39.9 億元,"137,563,190 股  (含私募0股)",合併,謝錦興,謝錦興,孫德文,邱逸瑜,30897480,(02)82001008,(02)82001012,joan.chiu@minaik.com.tw,http://www.minaik.com.tw,桃園市龜山區萬壽路1段492-1號10樓之1,"10F-1, No.492-1, Sec. 1, Wanshou Rd., Guishan Dist.,Taoyuan City 333, Taiwan (R.O.C.)",硬碟機零組件其他,元大證券股份有限公司,(02)25865859,台北市大同區承德路三段210號B1,安侯建業會計師事務所,"陳振乾, 黃泳華",孫德文,(02)82001008,http://www.minaik.com.tw/ch/contact_01.aspx,上市,新台幣 10 元,無,0 股,每年,財務管理處協理,財務管理處協理,investor@minaik.com.tw,
